comment,sentiment
好像一个复读机的老师好，你讲的东西听不懂呀！只是听到你念一些文字的声音，没有用处啊？这样学编程的哈就相当于背书一样，司机硬背！,0
我感觉有时候动不动就打不开这个软件拉,0
有难度，有深度，好评,0
很麻烦，严重影响到正常的书本的学习,0
一点都不生动,0
内容拖沓灌水，,0
课程不错，但是学习完了不知道怎么回事一直申请不了证书,0
作业形式太冗杂了，几道题能解决的事情非要弄什么互评，而且讲的课和题的难度是两个层次,0
课程内容很丰富，知识面涵盖广，学到了很多，很喜欢这门课程,0
好叭我觉得不咋样,0
金融专业学生，真心觉得老师是照着课本一字不漏读的！看了还浪费时间，不如静下心来自己看书比看视频收获得多！真是不配国家精品课的称号！,0
系统延迟，特别迟钝,0
很好希望以后更多趋势的内容,0
有利于知识的更进一步理解与认识。,0
特别好！！！,0
我不知道你好意思 你这个软件后台是不是拿腾讯云搭建的 还是笔记本电脑 ,0
就这？就这垃圾课程？4-2音画不同步那是真的牛逼，女的说话我要死了·，就这？还出视频？你们出视频不好好审核的吗，就这垃圾视频·也好意思说人人会建模，垃圾,0
都是一些啥呀,0
方向导数与偏导数关系第二个例题没有图，这个那个的根本没说明白,0
没有解析吗？,0
互评真的很烦,0
垃圾垃圾垃圾,0
让一个学生代讲，说话都不利索，有什么错误的地方直接剪辑就糊弄过去了，有的视频音画严重不符也不管，醉了。,0
太简单了，小学生看的。。。,0
"学了这么久，老师把这门课放到自己门下了
",0
ABC价值70多40多和3,0
挺好的。最好划下重点。。。因为不知道要考啥，全记住也没那个精力,0
真垃圾  一直加载,0
课程内容十分充实，老师讲课都很认真，结合课堂学习很有用.,0
在手机上看视频很方便，就是老师们说话有点口音不好听懂，希望加字幕，用网页配合文档学习很直观，那个文档加载不够流畅望改进,0
课挺好，喜欢,0
不说了，真的垃圾。单拿名字空间这一节课来说，讲的真的是太简洁了。     一点都不好，建议老师读一读C  primer再来讲课。   讲的真是太简单了,0
非常枯燥  我一个有基础的都听着都费劲  这样子讲课有人喜欢才怪嘞,0
只会读PPT，这样的课，还不如自己看几眼书,0
内容全面系统，老师讲的很好！,0
"全程PPT, 没劲, 就没有带着我们编汇编语言的课么",0
内容不够全面呀，子程序设计，宏功能，模块化，C语言混合编程，win32等这些都没有,0
我的良师益友,0
好好维护一下网络吧，加载都加载不出来，学什么习？,0
电脑数据得不到更新，那些被不小心忽略的的课件，等再次观看，已经分不清是哪个了,0
"没啥想说的
",0
没有学到希望的内容,0
太卡了，直接看不了,0
新知识、新思维、新收获、,0
为啥课件看不了，我想问,0
啥也不说了，老师还是讲给自己听比较好,0
呜呜呜呜呜呜呜,0
声音太小了，基本都是照着PPT念，不知道这是怎么被评为精品课程的,0
只听一节《采薇》，便已出现许多讹误。,0
我了解了我国基本国情，培养了我的爱国情操与社会责任感，觉得很不错,0
吐字不清，没有条理，能不能稍微剪辑一下，调鼠标箭头能花好一段时间,0
这个课程，老师应该是没有用心做吧，还没理解MOOC这样的网络课程应该做成怎样，只是纯读ppt,0
老师讲的很不透彻，也看了一段时间了感觉完全是把PPT上的字全部读一遍，然后读到比较难懂的地方就停顿一下，接着读后面的。感觉不太好,0
挺好的，很喜欢,0
太差了。。。。。,0
老师只会念PPT，从来不详细讲解     根本听不懂    而且例子不讲直接这个那个的就带过了,0
"对电工技术理解深刻
",0
"你这么辣鸡还老是问我好意思吗？
",0
传说中的PPT老师,0
视频无法离线，摁开始也没用,0
"完全就是在读ppt 有的例子还一带而过,  这样还不如直接看书",0
讲的内容太少,0
"太棒啦，学到了许多知识
",0
第二章开始就有点让人失望，可能是我的原因,0
"累了，刷视频感觉没啥用，纯熟的浪费时间还是低效率，软件还有很多的缺点待强化！
",0
老师完全按照书上讲的,0
"讲的不好，啥呀
",0
讲解没有展开，内容跟书上基本没变化，很生硬,0
感觉讲的有点快，而且老师答疑也没有开，一点互动都么得,0
定位这章老师是在念书吗？确实是没念好啊，听不懂。,0
明明刷完视频了，但课时却没有完成,0
无语，不让我复习,0
UI哦府预计会,0
老是卡顿，没有学习记录,0
完全就是念PPT啊，白纸黑字的。连图片都没有,0
"好用
的不行
",0
很棒 ，让我了解了许多的知识,0
太难了      啊啊啊啊啊,0
非常棒的一个学习平台,0
照本宣科，一字不落的读ppt……,0
太多广告，经常卡,0
其他还好，不过真受不了第四章老师的口音,0
了解更多知识，学习区域更不受限制,0
chou 逼 cbcbcbcbi,0
听不懂，不适合初学者,0
讲PPT不如我自己看书。。。服气,0
讲的真的。。。次,0
国家精品是根据什么？,0
能够有个群专门答疑的，那就更好了。在讨论区都不知道等到什么时候才有回复，太慢了。,0
是随便找了个小学生照着ppt念的吗？一个错误的表达连理由都不讲。自己不会是吧。不想好好讲课就不要开啊，弱智一样，嘻嘻,0
觉得难度有点大,0
讲的不怎么样，只是在念PPT，还不如自学,0
只是读书，垃圾教授,0
渣     调 个画笔都得老半天,0
以前的老师都是念PPT，这个老师连PPT都念不好。服了，这种课还能上来，让大家看。唉！！！！！,0
感觉不太理想,0
全英式的教案文档还无字幕，对于一个外专业的学生来说学起来好难，作业完全看不懂,0
你会不会上课啊，这叫上课？照着ppt念一遍。。。。。,0
为什么国家精品的课程，里面的PPT太多错误？？？难以接受,0
讲话吞吞吐吐，声音小。。。,0
不好，就是念ppt了,0
说真的，也许我智商不够，真的理解不了，老师可能有时候连ppt都不愿意念完，更别说解释了,0
真的全是念PPT，一字不漏，哦不，有的还跳着念。看完感觉跟没看一样。,0
感觉数字信号处理这么重要的课程采用双语教学不合适，影响学生学习。,0
"就是不行ok

",0
这个课程已经结束很久了，为何没有总成绩呢,0
"课程组织一般，课程中讲解的重难点和课后的测试不符合，有很多课后的测试题根本没有依据课程中讲授的内容来进行考核。
有的老师吐音明显不清楚，而且讲授不太自然，有一种照着稿读的感觉。
课程没有PPT供学生阅读。
总之，这门课程需要整改的地方有很多。",0
无穷级数有题有问题,0
怎么说呢，感觉这老师对这门课不是很熟悉，好多地方都犹犹豫豫的，讲的不仔细,0
没有感情的朗读机器，只会照着读,0
背景音乐真的要命,0
声音小还有杂音,0
"课件制作得太粗制滥造
",0
看完了不更新,0
很难受的听课体验,0
作业互评只能用电脑？？？,0
这讲课完全就是把PPT读一遍，完全没有电子科大的水平,0
看了几个视频 照本念经的感觉 味同嚼蜡 实在看不下去了,0
有点不理解为什么这种课会有一万人报名。差到没朋友无非也就是个这了。,0
没老师我怎么学 有老师我都学不会，没老师我学nm，我花钱看视频能上清华的话 ，我花钱去本二干嘛,0
我真的学到了很多知识】,0
念PPT，呵呵。,0
课程内容丰富，讲解详细,0
太烂了纯粹就是念PPT，国家精品怎么评上的,0
还没更新？？！！,0
感觉讲的不是很听得懂我们自己老师讲的就很容易听懂，感觉听不懂的原因是因为他们讲的很跳跃，有些知识根本没有讲过他们自己清楚但是就拿来讲，还是我们自己的老师知道我们知道什么不知道什么,0
讲得不知所云,0
不喜欢。。。。。,0
"很好 视频课可以自己调整进度 很好
",0
更新太慢了，10天15分钟,0
垃圾玩意 老出bug  ,0
课程从头到尾感觉都在科普，没有讲什么实质的东西，基本概念也是蜻蜓点水，老师也有点读ppt的感觉，有些失望,0
填空题，做对了也全部叛你错，又不给出标准答案，根本不知道错在哪,0
强迫上的课程,0
填空题如何填写答案？没有说明,0
换个封面设计,0
为什么一门课程要多个老师来讲，这种拼凑的视频真的很恶心，刚适应一个老师，直接换了一个老师，这还听什么网课？,0
用起来不舒服，不实用,0
老师明显没有用心，全程照着ppt念，有些晦涩难懂的地方也不解释。这样也能被打上国家精品的标签吗？,0
实际上比较业余，老师音乐水平和评分水平很有限，不知道怎么评上的国家精品课,0
总是在临近ddl的某一天把题目和考试放上去，缓冲时间是否有点少得可怜呀。,0
非常好，学到了很多,0
学会很多常识,0
还好吧，有些题目为了出而出,0
字幕清晰，对于我这种英语基础比较差的同学来说非常的友好；老师和同学的语速很适当，也提供了一个练习听力的机会；课程内容非常精妙，能学习到很多东西,0
感觉不怎么样,0
